,,,,,,,,,,,
, Initial Claims ,,,, Continued Claims ,,,,I.U.R,,Covered Employment
, N.S.A , S.F. , S.A. , S.A. 4-Week , N.S.A , S.F. , S.A. , S.A. 4-Week ,N.S.A,S.A.,
11/26/22," 199,323.0000 ", 95.2000 ," 209,000.0000 "," 210,750.0000 "," 1,561,449.0000 ", 103.2000 ," 1,513,000.0000 "," 1,459,750.0000 ",1.1,1.1,"143,627,296"
12/3/22," 287,976.0000 ", 137.6000 ," 209,000.0000 "," 212,000.0000 "," 1,503,416.0000 ", 97.8000 ," 1,537,000.0000 "," 1,491,750.0000 ",1,1.1,"143,627,296"
12/10/22," 250,038.0000 ", 119.1000 ," 210,000.0000 "," 212,000.0000 "," 1,594,527.0000 ", 102.7000 ," 1,553,000.0000 "," 1,517,000.0000 ",1.1,1.1,"143,627,296"
12/17/22," 248,444.0000 ", 116.8000 ," 213,000.0000 "," 210,250.0000 "," 1,577,004.0000 ", 101.3000 ," 1,557,000.0000 "," 1,540,000.0000 ",1.1,1.1,"143,627,296"
12/24/22," 269,877.0000 ", 132.6000 ," 204,000.0000 "," 209,000.0000 "," 1,710,626.0000 ", 107.2000 ," 1,596,000.0000 "," 1,560,750.0000 ",1.2,1.1,"143,627,296"
12/31/22," 278,487.0000 ", 136.7000 ," 204,000.0000 "," 207,750.0000 "," 1,870,058.0000 ", 118.0000 ," 1,585,000.0000 "," 1,572,750.0000 ",1.3,1.1,"143,627,296"
1/7/23," 342,411.0000 ", 164.8000 ," 208,000.0000 "," 207,250.0000 "," 1,908,639.0000 ", 120.5000 ," 1,584,000.0000 "," 1,580,500.0000 ",1.3,1.1,"145,292,485"
1/14/23," 292,116.0000 ", 143.7000 ," 203,000.0000 "," 204,750.0000 "," 1,863,962.0000 ", 116.4000 ," 1,601,000.0000 "," 1,591,500.0000 ",1.3,1.1,"145,292,485"
1/21/23," 228,356.0000 ", 112.4000 ," 203,000.0000 "," 204,500.0000 "," 1,911,213.0000 ", 119.7000 ," 1,597,000.0000 "," 1,591,750.0000 ",1.3,1.1,"145,292,485"
1/28/23," 227,941.0000 ", 114.0000 ," 200,000.0000 "," 203,500.0000 "," 1,925,707.0000 ", 118.3000 ," 1,628,000.0000 "," 1,602,500.0000 ",1.3,1.1,"145,292,485"
2/4/23," 237,150.0000 ", 110.1000 ," 215,000.0000 "," 205,250.0000 "," 1,948,437.0000 ", 119.0000 ," 1,637,000.0000 "," 1,615,750.0000 ",1.3,1.1,"145,292,485"
2/11/23," 227,930.0000 ", 103.9000 ," 219,000.0000 "," 209,250.0000 "," 1,928,688.0000 ", 117.4000 ," 1,643,000.0000 "," 1,626,250.0000 ",1.3,1.1,"145,292,485"
2/18/23," 211,588.0000 ", 97.3000 ," 217,000.0000 "," 212,750.0000 "," 1,891,796.0000 ", 115.8000 ," 1,634,000.0000 "," 1,635,500.0000 ",1.3,1.1,"145,292,485"
2/25/23," 193,414.0000 ", 92.7000 ," 209,000.0000 "," 215,000.0000 "," 1,970,054.0000 ", 118.6000 ," 1,661,000.0000 "," 1,643,750.0000 ",1.4,1.1,"145,292,485"
3/4/23," 230,148.0000 ", 100.4000 ," 229,000.0000 "," 218,500.0000 "," 1,910,050.0000 ", 115.2000 ," 1,658,000.0000 "," 1,649,000.0000 ",1.3,1.1,"145,292,485"
3/11/23," 210,665.0000 ", 94.7000 ," 222,000.0000 "," 219,250.0000 "," 1,878,293.0000 ", 112.2000 ," 1,674,000.0000 "," 1,656,750.0000 ",1.3,1.2,"145,292,485"
3/18/23," 204,021.0000 ", 88.7000 ," 230,000.0000 "," 222,500.0000 "," 1,877,339.0000 ", 111.1000 ," 1,690,000.0000 "," 1,670,750.0000 ",1.3,1.2,"145,292,485"
3/25/23," 214,153.0000 ", 91.7000 ," 234,000.0000 "," 228,750.0000 "," 1,841,752.0000 ", 108.3000 ," 1,701,000.0000 "," 1,680,750.0000 ",1.3,1.2,"145,292,485"
4/1/23," 195,200.0000 ", 89.9000 ," 217,000.0000 "," 225,750.0000 "," 1,792,755.0000 ", 106.0000 ," 1,691,000.0000 "," 1,689,000.0000 ",1.2,1.2,"146,891,243"
4/8/23," 223,382.0000 ", 101.9000 ," 219,000.0000 "," 225,000.0000 "," 1,785,781.0000 ", 102.9000 ," 1,735,000.0000 "," 1,704,250.0000 ",1.2,1.2,"146,891,243"
4/15/23," 216,740.0000 ", 97.2000 ," 223,000.0000 "," 223,250.0000 "," 1,749,975.0000 ", 101.5000 ," 1,724,000.0000 "," 1,712,750.0000 ",1.2,1.2,"146,891,243"
4/22/23," 203,233.0000 ", 97.0000 ," 210,000.0000 "," 217,250.0000 "," 1,687,739.0000 ", 98.8000 ," 1,708,000.0000 "," 1,714,500.0000 ",1.1,1.2,"146,891,243"
4/29/23," 192,152.0000 ", 90.0000 ," 214,000.0000 "," 216,500.0000 "," 1,658,533.0000 ", 97.0000 ," 1,710,000.0000 "," 1,719,250.0000 ",1.1,1.2,"146,891,243"
5/6/23," 203,898.0000 ", 91.6000 ," 223,000.0000 "," 217,500.0000 "," 1,610,523.0000 ", 93.9000 ," 1,715,000.0000 "," 1,714,250.0000 ",1.1,1.2,"146,891,243"
5/13/23," 199,654.0000 ", 88.8000 ," 225,000.0000 "," 218,000.0000 "," 1,610,901.0000 ", 94.0000 ," 1,714,000.0000 "," 1,711,750.0000 ",1.1,1.2,"146,891,243"
5/20/23," 201,921.0000 ", 89.1000 ," 227,000.0000 "," 222,250.0000 "," 1,608,222.0000 ", 92.5000 ," 1,739,000.0000 "," 1,719,500.0000 ",1.1,1.2,"146,891,243"
5/27/23," 208,053.0000 ", 90.5000 ," 230,000.0000 "," 226,250.0000 "," 1,593,705.0000 ", 92.2000 ," 1,729,000.0000 "," 1,724,250.0000 ",1.1,1.2,"146,891,243"
6/3/23," 219,975.0000 ", 86.8000 ," 253,000.0000 "," 233,750.0000 "," 1,647,848.0000 ", 93.9000 ," 1,755,000.0000 "," 1,734,250.0000 ",1.1,1.2,"146,891,243"
6/10/23," 250,795.0000 ", 97.3000 ," 258,000.0000 "," 242,000.0000 "," 1,670,300.0000 ", 94.7000 ," 1,764,000.0000 "," 1,746,750.0000 ",1.1,1.2,"146,891,243"
6/17/23," 249,813.0000 ", 95.9000 ," 260,000.0000 "," 250,250.0000 "," 1,674,548.0000 ", 95.2000 ," 1,759,000.0000 "," 1,751,750.0000 ",1.1,1.2,"146,891,243"
6/24/23," 229,726.0000 ", 97.2000 ," 236,000.0000 "," 251,750.0000 "," 1,737,351.0000 ", 97.9000 ," 1,775,000.0000 "," 1,763,250.0000 ",1.2,1.2,"146,891,243"
7/1/23," 251,705.0000 ", 101.3000 ," 248,000.0000 "," 250,500.0000 "," 1,724,280.0000 ", 97.0000 ," 1,778,000.0000 "," 1,769,000.0000 ",1.2,1.2,"148,060,578"
7/8/23," 258,065.0000 ", 112.5000 ," 229,000.0000 "," 243,250.0000 "," 1,887,928.0000 ", 105.3000 ," 1,793,000.0000 "," 1,776,250.0000 ",1.3,1.2,"148,060,578"
7/15/23," 258,328.0000 ", 113.2000 ," 228,000.0000 "," 235,250.0000 "," 1,835,614.0000 ", 103.6000 ," 1,772,000.0000 "," 1,779,500.0000 ",1.2,1.2,"148,060,578"
7/22/23," 213,497.0000 ", 92.6000 ," 231,000.0000 "," 234,000.0000 "," 1,827,375.0000 ", 102.6000 ," 1,781,000.0000 "," 1,781,000.0000 ",1.2,1.2,"148,060,578"
7/29/23," 205,550.0000 ", 86.5000 ," 238,000.0000 "," 231,500.0000 "," 1,809,776.0000 ", 101.8000 ," 1,778,000.0000 "," 1,781,000.0000 ",1.2,1.2,"148,060,578"
8/5/23," 227,917.0000 ", 88.4000 ," 258,000.0000 "," 238,750.0000 "," 1,814,133.0000 ", 100.4000 ," 1,807,000.0000 "," 1,784,500.0000 ",1.2,1.2,"148,060,578"
8/12/23," 213,803.0000 ", 86.2000 ," 248,000.0000 "," 243,750.0000 "," 1,802,463.0000 ", 100.1000 ," 1,801,000.0000 "," 1,791,750.0000 ",1.2,1.2,"148,060,578"
8/19/23," 199,517.0000 ", 83.1000 ," 240,000.0000 "," 246,000.0000 "," 1,789,862.0000 ", 98.3000 ," 1,821,000.0000 "," 1,801,750.0000 ",1.2,1.2,"148,060,578"
8/26/23," 193,441.0000 ", 82.8000 ," 234,000.0000 "," 245,000.0000 "," 1,747,737.0000 ", 96.8000 ," 1,806,000.0000 "," 1,808,750.0000 ",1.2,1.2,"148,060,578"
9/2/23," 191,353.0000 ", 84.3000 ," 227,000.0000 "," 237,250.0000 "," 1,655,840.0000 ", 91.4000 ," 1,812,000.0000 "," 1,810,000.0000 ",1.1,1.2,"148,060,578"
9/9/23," 175,594.0000 ", 77.4000 ," 227,000.0000 "," 232,000.0000 "," 1,645,927.0000 ", 91.5000 ," 1,799,000.0000 "," 1,809,500.0000 ",1.1,1.2,"148,060,578"
9/16/23," 176,586.0000 ", 84.0000 ," 210,000.0000 "," 224,500.0000 "," 1,588,285.0000 ", 88.3000 ," 1,799,000.0000 "," 1,804,000.0000 ",1.1,1.2,"148,060,578"
9/23/23," 175,650.0000 ", 81.6000 ," 215,000.0000 "," 219,750.0000 "," 1,585,277.0000 ", 88.4000 ," 1,793,000.0000 "," 1,800,750.0000 ",1.1,1.2,"148,060,578"
9/30/23," 174,701.0000 ", 80.8000 ," 216,000.0000 "," 217,000.0000 "," 1,555,172.0000 ", 86.5000 ," 1,798,000.0000 "," 1,797,250.0000 ",1.1,1.2,"148,060,578"
10/7/23," 199,743.0000 ", 94.9000 ," 210,000.0000 "," 212,750.0000 "," 1,542,397.0000 ", 85.3000 ," 1,808,000.0000 "," 1,799,500.0000 ",1,1.2,"149,106,140"
10/14/23," 182,394.0000 ", 91.0000 ," 200,000.0000 "," 210,250.0000 "," 1,572,658.0000 ", 87.1000 ," 1,806,000.0000 "," 1,801,250.0000 ",1.1,1.2,"149,106,140"
10/21/23," 193,999.0000 ", 90.8000 ," 214,000.0000 "," 210,000.0000 "," 1,574,471.0000 ", 86.7000 ," 1,816,000.0000 "," 1,807,000.0000 ",1.1,1.2,"149,106,140"
10/28/23," 199,306.0000 ", 91.9000 ," 217,000.0000 "," 210,250.0000 "," 1,607,693.0000 ", 88.3000 ," 1,821,000.0000 "," 1,812,750.0000 ",1.1,1.2,"149,106,140"
11/4/23," 214,161.0000 ", 99.3000 ," 216,000.0000 "," 211,750.0000 "," 1,578,946.0000 ", 87.5000 ," 1,805,000.0000 "," 1,812,000.0000 ",1.1,1.2,"149,106,140"
11/11/23," 217,438.0000 ", 94.8000 ," 229,000.0000 "," 219,000.0000 "," 1,654,732.0000 ", 92.5000 ," 1,789,000.0000 "," 1,807,750.0000 ",1.1,1.2,"149,106,140"
11/18/23," 240,990.0000 ", 113.0000 ," 213,000.0000 "," 218,750.0000 "," 1,555,596.0000 ", 86.1000 ," 1,807,000.0000 "," 1,805,500.0000 ",1,1.2,"149,106,140"
11/25/23," 199,750.0000 ", 93.4000 ," 214,000.0000 "," 218,000.0000 "," 1,845,084.0000 ", 101.7000 ," 1,814,000.0000 "," 1,803,750.0000 ",1.2,1.2,"149,106,140"
12/2/23," 294,615.0000 ", 136.7000 ," 216,000.0000 "," 218,000.0000 "," 1,767,267.0000 ", 97.5000 ," 1,813,000.0000 "," 1,805,750.0000 ",1.2,1.2,"149,106,140"
12/9/23," 249,090.0000 ", 122.2000 ," 204,000.0000 "," 211,750.0000 "," 1,835,427.0000 ", 101.9000 ," 1,801,000.0000 "," 1,808,750.0000 ",1.2,1.2,"149,106,140"
12/16/23," 241,040.0000 ", 115.3000 ," 209,000.0000 "," 210,750.0000 "," 1,836,539.0000 ", 102.0000 ," 1,801,000.0000 "," 1,807,250.0000 ",1.2,1.2,"149,106,140"
12/23/23," 274,840.0000 ", 130.7000 ," 210,000.0000 "," 209,750.0000 "," 1,902,054.0000 ", 104.9000 ," 1,813,000.0000 "," 1,807,000.0000 ",1.3,1.2,"149,106,140"
12/30/23," 269,416.0000 ", 135.9000 ," 198,000.0000 "," 205,250.0000 "," 2,104,257.0000 ", 120.1000 ," 1,752,000.0000 "," 1,791,750.0000 ",1.4,1.2,"149,106,140"
1/6/24," 318,906.0000 ", 160.0000 ," 199,000.0000 "," 204,000.0000 "," 2,122,561.0000 ", 123.2000 ," 1,723,000.0000 "," 1,772,250.0000 ",1.4,1.1,"149,943,945"
1/13/24," 291,330.0000 ", 150.6000 ," 193,000.0000 "," 200,000.0000 "," 2,053,289.0000 ", 117.2000 ," 1,752,000.0000 "," 1,760,000.0000 ",1.4,1.2,"149,943,945"
1/20/24," 249,947.0000 ", 112.2000 ," 223,000.0000 "," 203,250.0000 "," 2,181,430.0000 ", 119.6000 ," 1,824,000.0000 "," 1,762,750.0000 ",1.5,1.2,"149,943,945"
1/27/24," 263,919.0000 ", 117.2000 ," 225,000.0000 "," 210,000.0000 "," 2,130,018.0000 ", 118.2000 ," 1,802,000.0000 "," 1,775,250.0000 ",1.4,1.2,"149,943,945"
2/3/24," 234,729.0000 ", 109.5000 ," 214,000.0000 "," 213,750.0000 "," 2,139,970.0000 ", 119.1000 ," 1,797,000.0000 "," 1,793,750.0000 ",1.4,1.2,"149,943,945"
2/10/24," 223,985.0000 ", 105.5000 ," 212,000.0000 "," 218,500.0000 "," 2,092,787.0000 ", 117.5000 ," 1,781,000.0000 "," 1,801,000.0000 ",1.4,1.2,"149,943,945"
2/17/24," 199,337.0000 ", 98.4000 ," 203,000.0000 "," 213,500.0000 "," 2,092,108.0000 ", 116.4000 ," 1,797,000.0000 "," 1,794,250.0000 ",1.4,1.2,"149,943,945"
2/24/24," 195,604.0000 ", 91.6000 ," 214,000.0000 "," 210,750.0000 "," 2,113,581.0000 ", 118.1000 ," 1,790,000.0000 "," 1,791,250.0000 ",1.4,1.2,"149,943,945"
3/2/24," 214,425.0000 ", 101.2000 ," 212,000.0000 "," 210,250.0000 "," 2,078,603.0000 ", 115.8000 ," 1,795,000.0000 "," 1,790,750.0000 ",1.4,1.2,"149,943,945"
3/9/24," 202,723.0000 ", 95.1000 ," 213,000.0000 "," 210,500.0000 "," 2,008,790.0000 ", 112.2000 ," 1,790,000.0000 "," 1,793,000.0000 ",1.3,1.2,"149,943,945"
3/16/24," 191,773.0000 ", 89.9000 ," 213,000.0000 "," 213,000.0000 "," 2,012,613.0000 ", 111.7000 ," 1,802,000.0000 "," 1,794,250.0000 ",1.3,1.2,"149,943,945"
3/23/24," 193,923.0000 ", 90.6000 ," 214,000.0000 "," 213,000.0000 "," 1,937,982.0000 ", 108.4000 ," 1,788,000.0000 "," 1,793,750.0000 ",1.3,1.2,"149,943,945"
3/30/24," 197,349.0000 ", 88.3000 ," 223,000.0000 "," 215,750.0000 "," 1,928,017.0000 ", 106.9000 ," 1,804,000.0000 "," 1,796,000.0000 ",1.3,1.2,"149,943,945"
4/6/24," 215,265.0000 ", 101.4000 ," 212,000.0000 "," 215,500.0000 "," 1,848,827.0000 ", 103.1000 ," 1,793,000.0000 "," 1,796,750.0000 ",1.2,1.2,"150,520,106"
4/13/24," 209,064.0000 ", 99.2000 ," 211,000.0000 "," 215,000.0000 "," 1,812,811.0000 ", 102.1000 ," 1,776,000.0000 "," 1,790,250.0000 ",1.2,1.2,"150,520,106"
4/20/24," 202,619.0000 ", 97.0000 ," 209,000.0000 "," 213,750.0000 "," 1,753,465.0000 ", 99.0000 ," 1,771,000.0000 "," 1,786,000.0000 ",1.2,1.2,"150,520,106"
4/27/24," 189,634.0000 ", 90.9000 ," 209,000.0000 "," 210,250.0000 "," 1,743,445.0000 ", 97.6000 ," 1,786,000.0000 "," 1,781,500.0000 ",1.2,1.2,"150,520,106"
5/4/24," 210,050.0000 ", 91.6000 ," 229,000.0000 "," 214,500.0000 "," 1,686,177.0000 ", 94.2000 ," 1,790,000.0000 "," 1,780,750.0000 ",1.1,1.2,"150,520,106"
5/11/24," 197,680.0000 ", 89.0000 ," 222,000.0000 "," 217,250.0000 "," 1,686,782.0000 ", 94.1000 ," 1,793,000.0000 "," 1,785,000.0000 ",1.1,1.2,"150,520,106"
5/18/24," 192,717.0000 ", 89.3000 ," 216,000.0000 "," 219,000.0000 "," 1,666,648.0000 ", 92.7000 ," 1,798,000.0000 "," 1,791,750.0000 ",1.1,1.2,"150,520,106"
5/25/24," 197,164.0000 ", 89.3000 ," 221,000.0000 "," 222,000.0000 "," 1,670,550.0000 ", 92.3000 ," 1,810,000.0000 "," 1,797,750.0000 ",1.1,1.2,"150,520,106"
6/1/24," 196,177.0000 ", 85.8000 ," 229,000.0000 "," 222,000.0000 "," 1,708,158.0000 ", 93.6000 ," 1,825,000.0000 "," 1,806,500.0000 ",1.1,1.2,"150,520,106"
6/8/24," 236,046.0000 ", 97.9000 ," 241,000.0000 "," 226,750.0000 "," 1,727,754.0000 ", 94.3000 ," 1,832,000.0000 "," 1,816,250.0000 ",1.1,1.2,"150,520,106"
6/15/24," 227,980.0000 ", 96.0000 ," 237,000.0000 "," 232,000.0000 "," 1,747,949.0000 ", 94.8000 ," 1,844,000.0000 "," 1,827,750.0000 ",1.2,1.2,"150,520,106"
6/22/24," 225,100.0000 ", 96.6000 ," 233,000.0000 "," 235,000.0000 "," 1,820,786.0000 ", 97.7000 ," 1,864,000.0000 "," 1,841,250.0000 ",1.2,1.2,"150,520,106"
6/29/24," 239,379.0000 ", 100.4000 ," 238,000.0000 "," 237,250.0000 "," 1,795,072.0000 ", 96.7000 ," 1,856,000.0000 "," 1,849,000.0000 ",1.2,1.2,"150,520,106"
7/6/24," 242,191.0000 ", 108.9000 ," 222,000.0000 "," 232,500.0000 "," 1,945,762.0000 ", 104.3000 ," 1,866,000.0000 "," 1,857,500.0000 ",1.3,1.2,"151,110,325"
7/13/24," 280,555.0000 ", 116.9000 ," 240,000.0000 "," 233,250.0000 "," 1,913,683.0000 ", 103.3000 ," 1,853,000.0000 "," 1,859,750.0000 ",1.3,1.2,"151,110,325"
7/20/24," 225,839.0000 ", 95.6000 ," 236,000.0000 "," 234,000.0000 "," 1,934,409.0000 ", 103.2000 ," 1,874,000.0000 "," 1,862,250.0000 ",1.3,1.2,"151,110,325"
7/27/24," 216,643.0000 ", 87.5000 ," 248,000.0000 "," 236,500.0000 "," 1,906,472.0000 ", 101.6000 ," 1,876,000.0000 "," 1,867,250.0000 ",1.3,1.2,"151,110,325"
8/3/24," 204,030.0000 ", 87.1000 ," 234,000.0000 "," 239,500.0000 "," 1,883,316.0000 ", 101.1000 ," 1,863,000.0000 "," 1,866,500.0000 ",1.2,1.2,"151,110,325"
8/10/24," 200,845.0000 ", 88.0000 ," 228,000.0000 "," 236,500.0000 "," 1,857,111.0000 ", 99.9000 ," 1,859,000.0000 "," 1,868,000.0000 ",1.2,1.2,"151,110,325"
8/17/24," 192,463.0000 ", 82.8000 ," 232,000.0000 "," 235,500.0000 "," 1,843,165.0000 ", 98.9000 ," 1,864,000.0000 "," 1,865,500.0000 ",1.2,1.2,"151,110,325"
8/24/24," 192,741.0000 ", 83.2000 ," 232,000.0000 "," 231,500.0000 "," 1,800,462.0000 ", 97.4000 ," 1,849,000.0000 "," 1,858,750.0000 ",1.2,1.2,"151,110,325"
8/31/24," 190,631.0000 ", 83.7000 ," 228,000.0000 "," 230,000.0000 "," 1,704,574.0000 ", 92.4000 ," 1,845,000.0000 "," 1,854,250.0000 ",1.1,1.2,"151,110,325"
9/7/24," 178,687.0000 ", 77.6000 ," 230,000.0000 "," 230,500.0000 "," 1,671,782.0000 ", 91.5000 ," 1,827,000.0000 "," 1,846,250.0000 ",1.1,1.2,"151,110,325"
9/14/24," 186,835.0000 ", 84.2000 ," 222,000.0000 "," 228,000.0000 "," 1,628,013.0000 ", 88.9000 ," 1,831,000.0000 "," 1,838,000.0000 ",1.1,1.2,"151,110,325"
9/21/24," 181,713.0000 ", 82.3000 ," 221,000.0000 "," 225,250.0000 "," 1,613,670.0000 ", 88.4000 ," 1,825,000.0000 "," 1,832,000.0000 ",1.1,1.2,"151,110,325"
9/28/24," 181,210.0000 ", 79.8000 ," 227,000.0000 "," 225,000.0000 "," 1,614,324.0000 ", 86.9000 ," 1,858,000.0000 "," 1,835,250.0000 ",1.1,1.2,"151,110,325"
10/5/24," 236,179.0000 ", 91.2000 ," 259,000.0000 "," 232,250.0000 "," 1,598,184.0000 ", 85.5000 ," 1,869,000.0000 "," 1,845,750.0000 ",1.1,1.2,"151,636,941"
10/12/24," 225,245.0000 ", 94.0000 ," 240,000.0000 "," 236,750.0000 "," 1,627,757.0000 ", 86.4000 ," 1,884,000.0000 "," 1,859,000.0000 ",1.1,1.2,"151,636,941"
10/19/24," 203,482.0000 ", 89.3000 ," 228,000.0000 "," 238,500.0000 "," 1,616,081.0000 ", 87.1000 ," 1,855,000.0000 "," 1,866,500.0000 ",1.1,1.2,"151,636,941"
10/26/24," 201,447.0000 ", 92.3000 ," 218,000.0000 "," 236,250.0000 "," 1,646,920.0000 ", 87.6000 ," 1,880,000.0000 "," 1,872,000.0000 ",1.1,1.2,"151,636,941"
11/2/24," 212,743.0000 ", 96.1000 ," 221,000.0000 "," 226,750.0000 "," 1,647,230.0000 ", 88.0000 ," 1,872,000.0000 "," 1,872,750.0000 ",1.1,1.2,"151,636,941"
11/9/24," 230,810.0000 ", 105.3000 ," 219,000.0000 "," 221,500.0000 "," 1,660,806.0000 ", 87.8000 ," 1,892,000.0000 "," 1,874,750.0000 ",1.1,1.2,"151,636,941"
11/16/24," 214,257.0000 ", 99.3000 ," 216,000.0000 "," 218,500.0000 "," 1,722,043.0000 ", 91.0000 ," 1,892,000.0000 "," 1,884,000.0000 ",1.1,1.2,"151,636,941"
11/23/24," 245,163.0000 ", 113.3000 ," 216,000.0000 "," 218,000.0000 "," 1,661,748.0000 ", 88.8000 ," 1,871,000.0000 "," 1,881,750.0000 ",1.1,1.2,"151,636,941"
11/30/24," 211,226.0000 ", 93.8000 ," 225,000.0000 "," 219,000.0000 "," 1,931,449.0000 ", 103.1000 ," 1,873,000.0000 "," 1,882,000.0000 ",1.3,1.2,"151,636,941"
12/7/24," 309,459.0000 ", 129.3000 ," 239,000.0000 "," 224,000.0000 "," 1,864,310.0000 ", 100.1000 ," 1,862,000.0000 "," 1,874,500.0000 ",1.2,1.2,"151,636,941"
12/14/24," 252,071.0000 ", 113.8000 ," 222,000.0000 "," 225,500.0000 "," 1,945,890.0000 ", 103.4000 ," 1,882,000.0000 "," 1,872,000.0000 ",1.3,1.2,"151,636,941"
12/21/24," 275,557.0000 ", 125.9000 ," 219,000.0000 "," 226,250.0000 "," 1,859,372.0000 ", 101.7000 ," 1,828,000.0000 "," 1,861,250.0000 ",1.2,1.2,"151,636,941"
12/28/24," 283,488.0000 ", 135.7000 ," 209,000.0000 "," 222,250.0000 "," 2,186,732.0000 ", 116.9000 ," 1,871,000.0000 "," 1,860,750.0000 ",1.4,1.2,"151,636,941"
1/4/25," 306,657.0000 ", 149.4000 ," 205,000.0000 "," 213,750.0000 "," 2,273,297.0000 ", 122.9000 ," 1,850,000.0000 "," 1,857,750.0000 ",1.5,1.2,"152,086,893"
1/11/25," 352,357.0000 ", 162.7000 ," 217,000.0000 "," 212,500.0000 "," 2,242,358.0000 ", 118.8000 ," 1,888,000.0000 "," 1,859,250.0000 ",1.5,1.2,"152,086,893"
1/18/25," 284,325.0000 ", 127.8000 ," 222,000.0000 "," 213,250.0000 "," 2,170,197.0000 ", 117.4000 ," 1,849,000.0000 "," 1,864,500.0000 ",1.4,1.2,"152,086,893"
1/25/25," 228,320.0000 ", 108.7000 ," 210,000.0000 "," 213,500.0000 "," 2,252,149.0000 ", 120.2000 ," 1,874,000.0000 "," 1,865,250.0000 ",1.5,1.2,"152,086,893"
2/1/25," 241,101.0000 ", 108.7000 ," 222,000.0000 "," 217,750.0000 "," 2,187,841.0000 ", 119.0000 ," 1,839,000.0000 "," 1,862,500.0000 ",1.4,1.2,"152,086,893"
2/8/25," 232,745.0000 ", 108.2000 ," 215,000.0000 "," 217,250.0000 "," 2,191,941.0000 ", 117.8000 ," 1,861,000.0000 "," 1,855,750.0000 ",1.4,1.2,"152,086,893"
2/15/25," 223,538.0000 ", 100.0000 ," 224,000.0000 "," 217,750.0000 "," 2,162,489.0000 ", 117.1000 ," 1,847,000.0000 "," 1,855,250.0000 ",1.4,1.2,"152,086,893"
2/22/25," 220,856.0000 ", 91.0000 ," 243,000.0000 "," 226,000.0000 "," 2,231,017.0000 ", 117.9000 ," 1,892,000.0000 "," 1,859,750.0000 ",1.5,1.2,"152,086,893"
3/1/25," 226,019.0000 ", 101.0000 ," 224,000.0000 "," 226,500.0000 "," 2,151,269.0000 ", 116.2000 ," 1,851,000.0000 "," 1,862,750.0000 ",1.4,1.2,"152,086,893"
3/8/25," 214,006.0000 ", 96.1000 ," 223,000.0000 "," 228,500.0000 "," 2,118,174.0000 ", 112.6000 ," 1,881,000.0000 "," 1,867,750.0000 ",1.4,1.2,"152,086,893"
3/15/25," 207,398.0000 ", 92.0000 ," 225,000.0000 "," 228,750.0000 "," 2,074,108.0000 ", 112.3000 ," 1,847,000.0000 "," 1,867,750.0000 ",1.4,1.2,"152,086,893"
3/22/25," 199,900.0000 ", 88.8000 ," 225,000.0000 "," 224,250.0000 "," 2,060,082.0000 ", 108.8000 ," 1,893,000.0000 "," 1,868,000.0000 ",1.4,1.2,"152,086,893"
3/29/25," 200,081.0000 ", 91.2000 ," 219,000.0000 "," 223,000.0000 "," 1,985,726.0000 ", 107.7000 ," 1,844,000.0000 "," 1,866,250.0000 ",1.3,1.2,"152,086,893"
4/5/25," 216,534.0000 ", 96.8000 ," 224,000.0000 "," 223,250.0000 "," 1,943,696.0000 ", 103.5000 ," 1,878,000.0000 "," 1,865,500.0000 ",1.3,1.2,"152,470,762"
4/12/25," 220,993.0000 ", 102.3000 ," 216,000.0000 "," 221,000.0000 "," 1,880,531.0000 ", 102.6000 ," 1,833,000.0000 "," 1,862,000.0000 ",1.2,1.2,"152,470,762"
4/19/25," 210,713.0000 ", 94.5000 ," 223,000.0000 "," 220,500.0000 "," 1,898,289.0000 ", 99.5000 ," 1,908,000.0000 "," 1,865,750.0000 ",1.2,1.3,"152,470,762"
4/26/25," 223,909.0000 ", 92.8000 ," 241,000.0000 "," 226,000.0000 "," 1,838,382.0000 ", 98.2000 ," 1,872,000.0000 "," 1,872,750.0000 ",1.2,1.2,"152,470,762"
5/3/25," 207,814.0000 ", 90.9000 ," 229,000.0000 "," 227,250.0000 "," 1,779,757.0000 ", 94.8000 ," 1,877,000.0000 "," 1,872,500.0000 ",1.2,1.2,"152,470,762"
5/10/25," 204,652.0000 ", 89.7000 ," 228,000.0000 "," 230,250.0000 "," 1,779,771.0000 ", 94.0000 ," 1,893,000.0000 "," 1,887,500.0000 ",1.2,1.2,"152,470,762"
5/17/25," 201,764.0000 ", 89.2000 ," 226,000.0000 "," 231,000.0000 "," 1,775,572.0000 ", 93.1000 ," 1,907,000.0000 "," 1,887,250.0000 ",1.2,1.3,"152,470,762"
5/24/25," 211,770.0000 ", 88.7000 ," 239,000.0000 "," 230,500.0000 "," 1,755,416.0000 ", 92.3000 ," 1,902,000.0000 "," 1,894,750.0000 ",1.2,1.2,"152,470,762"
5/31/25," 208,969.0000 ", 84.3000 ," 248,000.0000 "," 235,250.0000 "," 1,826,082.0000 ", 93.6000 ," 1,951,000.0000 "," 1,913,250.0000 ",1.2,1.3,"152,470,762"
6/7/25," 245,870.0000 ", 98.5000 ," 250,000.0000 "," 240,750.0000 "," 1,813,467.0000 ", 93.6000 ," 1,937,000.0000 "," 1,924,250.0000 ",1.2,1.3,"152,470,762"
